Table,Sponsoring Institution,Sponsoring Institution Cleaned,SNHAF,City,City Cleaned,Specialty,Specialty Cleaned,Program Code,2025 Quota,2025 Matched,2024 Quota,2024 Matched,2023 Quota,2023 Matched,2022 Quota,2022 Matched,2021 Quota,2021 Matched,2020 Quota,2020 Matched
Specialty,HCA Healthcare/USF Morsani GME-Blake-FL,HCA Healthcare/USF Morsani GME - Blake,NOT,Bradenton,Bradenton,Cardiovascular Disease,Cardiovascular Disease,1899141F0,2,2,2,2,2,2,0,0,0,0,0,0
Specialty,HCA Healthcare/USF Morsani GME-Blake-FL,HCA Healthcare/USF Morsani GME - Blake,NOT,Bradenton,Bradenton,Infectious Disease,Infectious Disease,1899146F0,1,0,1,0,1,0,1,0,1,0,0,0
Specialty,HCA Healthcare/USF Morsani GME-Brandon-FL,HCA Healthcare/USF Morsani GME - Brandon,NOT,Brandon,Brandon,Cardiovascular Disease,Cardiovascular Disease,1772141F0,3,3,3,3,3,3,2,2,2,2,2,2
Specialty,HCA Healthcare/USF Morsani GME-Brandon-FL,HCA Healthcare/USF Morsani GME - Brandon,NOT,Brandon,Brandon,Addiction Medicine,Addiction Medicine,1772404F0,2,1,2,2,2,0,0,0,0,0,0,0
Specialty,HCA Healthcare/USF Morsani GME-Citrus-FL,HCA Healthcare/USF Morsani GME - Citrus,NOT,Inverness,Inverness,Cardiovascular Disease,Cardiovascular Disease,2195141F0,3,3,3,3,3,3,0,0,0,0,0,0
Specialty,HCA Healthcare/USF Morsani GME-Citrus-FL,HCA Healthcare/USF Morsani GME - Citrus,NOT,Inverness,Inverness,Gastroenterology/Clinical,Gastroenterology,2195144F0,2,2,2,2,0,0,0,0,0,0,0,0
Specialty,HCA Healthcare/USF Morsani GME-Citrus-FL,HCA Healthcare/USF Morsani GME - Citrus,NOT,Inverness,Inverness,Pulmonary Disease,Pulmonary Disease,2195149F0,0,0,0,0,3,1,0,0,0,0,0,0
Specialty,HCA Healthcare/USF Morsani GME-Citrus-FL,HCA Healthcare/USF Morsani GME - Citrus,NOT,Inverness,Inverness,Pulmonary/Critical Care,Pulmonary Critical Care,2195156F0,3,3,0,0,0,0,0,0,0,0,0,0
Specialty,HCA Healthcare/USF Morsani GME-Largo-FL,HCA Healthcare/USF Morsani GME - Largo,NOT,Largo,Largo,Cardiovascular Disease,Cardiovascular Disease,1981141F0,3,3,3,3,2,2,2,2,2,2,2,2
Specialty,HCA Healthcare/USF Morsani GME-Largo-FL,HCA Healthcare/USF Morsani GME - Largo,NOT,Largo,Largo,Gastroenterology,Gastroenterology,1981144F0,2,2,2,2,2,2,1,1,2,2,2,2
Specialty,HCA Healthcare/USF Morsani GME-Largo-FL,HCA Healthcare/USF Morsani GME - Largo,NOT,Largo,Largo,Rheumatology,Rheumatology,1981150F0,0,0,0,0,1,1,1,0,1,1,1,1
Specialty,HCA Healthcare/USF Morsani GME-Largo-FL,HCA Healthcare/USF Morsani GME - Largo,NOT,Largo,Largo,Pulmonary/Critical Care,Pulmonary Critical Care,1981156F0,3,1,2,2,2,2,2,2,2,2,2,2
Specialty,HCA Healthcare/USF Morsani-Northside-FL,HCA Healthcare/USF Morsani - Northside,NOT,St Petersburg,St Petersburg,Cardiovascular Disease,Cardiovascular Disease,2107141F0,2,2,2,2,2,2,2,2,2,2,2,2
Specialty,HCA Healthcare/USF Morsani GME-Oak Hill-FL,HCA Healthcare/USF Morsani GME - Oak Hill,NOT,Brooksville,Brooksville,Geriatric Medicine (Internal Medicine),Geriatric Medicine,1662151F0,2,1,2,0,2,2,2,1,2,2,0,0
Specialty,HCA Healthcare/USF Morsani GME-Trinity-FL,HCA Healthcare/USF Morsani GME - Trinity,NOT,Trinity,Trinity,Cardiovascular Disease,Cardiovascular Disease,2235141F0,3,3,3,3,3,3,0,0,0,0,0,0
Specialty,Johns Hopkins All Childrens Hosp-FL,Johns Hopkins All Childrens Hosp,SNHAF,St Petersburg,St Petersburg,Pediatric Anesthesiology,Pediatric Anesthesiology,1589042F0,0,0,2,0,0,0,0,0,0,0,0,0
Specialty,Johns Hopkins All Childrens Hosp-FL,Johns Hopkins All Childrens Hosp,SNHAF,St Petersburg,St Petersburg,Pediatric Critical Care Medicine,Pediatric Critical Care Medicine,1589323F0,2,2,2,2,2,2,2,2,2,2,1,1
Specialty,Johns Hopkins All Childrens Hosp-FL,Johns Hopkins All Childrens Hosp,SNHAF,St Petersburg,St Petersburg,Pediatric Emergency Medicine (Pediatrics),Pediatric Emergency Medicine,1589324F0,2,2,0,0,0,0,0,0,0,0,0,0
Specialty,Johns Hopkins All Childrens Hosp-FL,Johns Hopkins All Childrens Hosp,SNHAF,St Petersburg,St Petersburg,Pediatric Cardiology,Pediatric Cardiology,1589325F0,1,1,1,1,1,0,0,0,0,0,0,0
Specialty,Johns Hopkins All Childrens Hosp-FL,Johns Hopkins All Childrens Hosp,SNHAF,St Petersburg,St Petersburg,Pediatric Hematology/Oncology,Pediatric Hematology/Oncology,1589327F0,2,2,0,0,0,0,0,0,0,0,0,0
Specialty,Johns Hopkins All Childrens Hosp-FL,Johns Hopkins All Childrens Hosp,SNHAF,St Petersburg,St Petersburg,Neonatal-Perinatal Medicine,Neonatal-Perinatal Medicine,1589329F0,2,2,2,2,2,2,2,2,2,2,2,1
Specialty,Johns Hopkins All Childrens Hosp-FL,Johns Hopkins All Childrens Hosp,SNHAF,St Petersburg,St Petersburg,Pediatric Sports Medicine,Pediatric Sports Medicine,1589333F0,1,1,1,1,1,1,1,1,0,0,0,0
Specialty,Johns Hopkins All Childrens Hosp-FL,Johns Hopkins All Childrens Hosp,SNHAF,St Petersburg,St Petersburg,Pediatric Hospital Medicine,Pediatric Hospital Medicine,1589334F0,2,2,2,2,1,1,1,1,1,1,0,0
Specialty,Johns Hopkins All Childrens Hosp-FL,Johns Hopkins All Childrens Hosp,SNHAF,St Petersburg,St Petersburg,Pediatric Surgery,Pediatric Surgery,1589445F0,1,1,1,1,1,1,1,1,1,1,1,1
Specialty,Johns Hopkins All Childrens Hosp-FL,Johns Hopkins All Childrens Hosp,SNHAF,St Petersburg,St Petersburg,Hospice and Palliative Medicine,Hospice and Palliative Medicine,1589540F0,1,0,1,1,1,1,1,1,1,1,1,1
Specialty,Kendall Regional Med Ctr-FL,HCA Kendall Regional Med Ctr,NOT,Miami,Miami,Surgical Critical Care,Surgical Critical Care,1697442F0,0,0,0,0,3,3,3,2,3,3,3,2
Specialty,Kendall Regional Med Ctr-FL,HCA Kendall Regional Med Ctr,NOT,Miami,Miami,Clinical Ultrasound,Clinical Ultrasound,1697E01F0,0,0,0,0,0,0,2,2,2,2,2,1
Specialty,Lakeland Regional Health-FL,Lakeland Regional Health,NOT,Lakeland,Lakeland,Pulmonary/Critical Care,Pulmonary Critical Care,2323156F0,2,2,0,0,0,0,0,0,0,0,0,0
Specialty,Lakeland Regional Health-FL,Lakeland Regional Health,NOT,Lakeland,Lakeland,Surgical Critical Care,Surgical Critical Care,2323442F0,3,1,3,0,4,1,0,0,0,0,0,0
Specialty,Larkin Community Hospital-FL,Larkin Community Hospital,NOT,South Miami,South Miami,Allergy & Immunology/Internal Medicine,Allergy & Immunology,1481020F0,2,2,2,1,2,1,2,2,0,0,0,0
Specialty,Larkin Community Hospital-FL,Larkin Community Hospital,NOT,South Miami,South Miami,Endocrinology/Clinical,Endocrinology,1481143F0,0,0,2,2,0,0,2,2,0,0,0,0
Specialty,Larkin Community Hospital-FL,Larkin Community Hospital,NOT,South Miami,South Miami,Gastroenterology/Clinical,Gastroenterology,1481144F0,4,4,3,3,3,3,3,3,3,3,3,3
Specialty,Larkin Community Hospital-FL,Larkin Community Hospital,NOT,South Miami,South Miami,Rheumatology,Rheumatology,1481150F0,2,2,2,2,2,2,2,2,2,2,2,1
Specialty,Larkin Community Hospital-FL,Larkin Community Hospital,NOT,South Miami,South Miami,Hematology and Oncology/Clinical,Hematology and Oncology,1481155F0,2,2,2,2,2,2,2,2,2,2,2,2
Specialty,Larkin Comm Hosp Palm Springs Campus-FL,Larkin Comm Hosp Palm Springs Campus,NOT,Hialeah,Hialeah,Sports Medicine (Fam Med),Sports Medicine,2238127F0,2,2,1,1,1,1,0,0,0,0,0,0
Specialty,Larkin Comm Hosp Palm Springs Campus-FL,Larkin Comm Hosp Palm Springs Campus,NOT,Hialeah,Hialeah,Gastroenterology/Clinical,Gastroenterology,2238144F0,3,3,3,3,3,3,3,3,3,1,0,0
Specialty,Larkin Comm Hosp Palm Springs Campus-FL,Larkin Comm Hosp Palm Springs Campus,NOT,Hialeah,Hialeah,Infectious Disease,Infectious Disease,2238146F0,2,0,0,0,1,0,1,0,0,0,0,0
Specialty,Larkin Comm Hosp Palm Springs Campus-FL,Larkin Comm Hosp Palm Springs Campus,NOT,Hialeah,Hialeah,Nephrology/Clinical,Nephrology,2238148F0,0,0,0,0,0,0,0,0,2,0,0,0
Specialty,Larkin Comm Hosp Palm Springs Campus-FL,Larkin Comm Hosp Palm Springs Campus,NOT,Hialeah,Hialeah,Pulmonary Disease,Pulmonary Disease,2238149F0,0,0,0,0,0,0,4,4,4,4,0,0
Specialty,Larkin Comm Hosp Palm Springs Campus-FL,Larkin Comm Hosp Palm Springs Campus,NOT,Hialeah,Hialeah,Rheumatology,Rheumatology,2238150F0,2,2,2,2,2,2,2,2,2,2,0,0
Specialty,Larkin Comm Hosp Palm Springs Campus-FL,Larkin Comm Hosp Palm Springs Campus,NOT,Hialeah,Hialeah,Geriatric Medicine (Internal Medicine),Geriatric Medicine,2238151F0,2,1,2,0,0,0,2,0,0,0,0,0
Specialty,Larkin Comm Hosp Palm Springs Campus-FL,Larkin Comm Hosp Palm Springs Campus,NOT,Hialeah,Hialeah,Hematology and Oncology/Clinical,Hematology and Oncology,2238155F0,0,0,2,2,0,0,0,0,0,0,0,0
Specialty,Larkin Comm Hosp Palm Springs Campus-FL,Larkin Comm Hosp Palm Springs Campus,NOT,Hialeah,Hialeah,Pulmonary/Critical Care,Pulmonary Critical Care,2238156F0,0,0,0,0,0,0,4,4,4,4,0,0
Specialty,Larkin Comm Hosp Palm Springs Campus-FL,Larkin Comm Hosp Palm Springs Campus,NOT,Hialeah,Hialeah,Addiction Medicine,Addiction Medicine,2238404F0,6,3,6,0,2,0,0,0,0,0,0,0
Specialty,Larkin Comm Hosp Palm Springs Campus-FL,Larkin Comm Hosp Palm Springs Campus,NOT,Hialeah,Hialeah,Hospice and Palliative Medicine,Hospice and Palliative Medicine,2238540F0,2,0,1,0,2,1,0,0,0,0,0,0
Specialty,Mayo Clinic School of Grad Med Educ-FL,Mayo Clinic School of Grad Med Educ,NOT,Jacksonville,Jacksonville,Pediatric Anesthesiology,Pediatric Anesthesiology,1032042F0,0,0,3,1,3,0,3,1,3,1,3,0
Specialty,Mayo Clinic School of Grad Med Educ-FL,Mayo Clinic School of Grad Med Educ,NOT,Jacksonville,Jacksonville,Colon and Rectal Surgery,Colon and Rectal Surgery,1032060F0,1,1,1,1,1,1,0,0,0,0,0,0
Specialty,Mayo Clinic School of Grad Med Educ-FL,Mayo Clinic School of Grad Med Educ,NOT,Jacksonville,Jacksonville,Sports Medicine (Fam Med),Sports Medicine,1032127F0,1,1,1,0,1,1,1,1,1,1,1,1
Specialty,Mayo Clinic School of Grad Med Educ-FL,Mayo Clinic School of Grad Med Educ,NOT,Jacksonville,Jacksonville,Cardiovascular Disease,Cardiovascular Disease,1032141F0,5,5,5,5,3,3,3,3,3,3,3,3
Specialty,Mayo Clinic School of Grad Med Educ-FL,Mayo Clinic School of Grad Med Educ,NOT,Jacksonville,Jacksonville,Critical Care Medicine,Critical Care Medicine,1032142F0,2,2,2,2,2,2,0,0,0,0,0,0
Specialty,Mayo Clinic School of Grad Med Educ-FL,Mayo Clinic School of Grad Med Educ,NOT,Jacksonville,Jacksonville,Endocrinology/Clinical,Endocrinology,1032143F0,2,2,1,1,1,1,1,1,1,1,1,1
Specialty,Mayo Clinic School of Grad Med Educ-FL,Mayo Clinic School of Grad Med Educ,NOT,Jacksonville,Jacksonville,Gastroenterology/Clinical Investigator Research,Gastroenterology,1032144F0,3,3,2,2,2,2,2,2,2,2,2,2
Specialty,Mayo Clinic School of Grad Med Educ-FL,Mayo Clinic School of Grad Med Educ,NOT,Jacksonville,Jacksonville,Infectious Disease,Infectious Disease,1032146F0,2,2,2,2,2,2,1,1,1,1,1,1
Specialty,Mayo Clinic School of Grad Med Educ-FL,Mayo Clinic School of Grad Med Educ,NOT,Jacksonville,Jacksonville,Nephrology/Clinical,Nephrology,1032148F0,2,2,2,2,2,2,2,2,2,2,2,2
Specialty,Mayo Clinic School of Grad Med Educ-FL,Mayo Clinic School of Grad Med Educ,NOT,Jacksonville,Jacksonville,Rheumatology,Rheumatology,1032150F0,2,2,1,1,1,1,1,1,1,1,1,1
Specialty,Mayo Clinic School of Grad Med Educ-FL,Mayo Clinic School of Grad Med Educ,NOT,Jacksonville,Jacksonville,Clinical Cardiac Electrophysiology,Clinical Cardiac Electrophysiology,1032154S0,1,1,1,1,1,1,1,1,1,1,0,0
Specialty,Mayo Clinic School of Grad Med Educ-FL,Mayo Clinic School of Grad Med Educ,NOT,Jacksonville,Jacksonville,Hematology and Oncology/Clinical,Hematology and Oncology,1032155F0,5,5,5,5,5,5,5,5,5,5,3,3
Specialty,Mayo Clinic School of Grad Med Educ-FL,Mayo Clinic School of Grad Med Educ,NOT,Jacksonville,Jacksonville,Pulmonary/Critical Care,Pulmonary Critical Care,1032156F0,3,3,3,3,3,3,3,3,2,2,2,2
Specialty,Mayo Clinic School of Grad Med Educ-FL,Mayo Clinic School of Grad Med Educ,NOT,Jacksonville,Jacksonville,Adv Heart Failure/Transplant Card,Advanced Heart Failure and Transplant Cardiology,1032159S0,1,0,1,1,1,0,1,1,1,0,0,0
Specialty,Mayo Clinic School of Grad Med Educ-FL,Mayo Clinic School of Grad Med Educ,NOT,Jacksonville,Jacksonville,Vascular Neurology,Vascular Neurology,1032188F0,1,1,1,1,1,1,1,1,1,1,1,1
Specialty,Mayo Clinic School of Grad Med Educ-FL,Mayo Clinic School of Grad Med Educ,NOT,Jacksonville,Jacksonville,Interventional Radiology,Interventional Radiology,1032415F0,1,1,1,0,0,0,0,0,0,0,1,1
Specialty,Mayo Clinic School of Grad Med Educ-FL,Mayo Clinic School of Grad Med Educ,NOT,Jacksonville,Jacksonville,Neuroradiology,Neuroradiology,1032423F0,2,2,1,1,1,1,1,1,1,1,1,1
Specialty,Mayo Clinic School of Grad Med Educ-FL,Mayo Clinic School of Grad Med Educ,NOT,Jacksonville,Jacksonville,Sleep Medicine,Sleep Medicine,1032520F0,1,1,1,1,1,1,1,0,1,1,1,1
Specialty,Mayo Clinic School of Grad Med Educ-FL,Mayo Clinic School of Grad Med Educ,NOT,Jacksonville,Jacksonville,Pain Medicine,Pain Medicine,1032530F0,2,2,2,2,2,2,2,2,2,2,1,1
Specialty,Mayo Clinic School of Grad Med Educ-FL,Mayo Clinic School of Grad Med Educ,NOT,Jacksonville,Jacksonville,Hospice and Palliative Medicine,Hospice and Palliative Medicine,1032540F0,1,1,1,1,1,1,1,1,1,1,1,1
Specialty,Mayo Clinic School of Grad Med Educ-FL,Mayo Clinic School of Grad Med Educ,NOT,Jacksonville,Jacksonville,Breast Imaging,Breast Imaging,1032R02F0,1,1,1,1,1,1,0,0,0,0,0,0
Specialty,Mayo Clinic School of Grad Med Educ-FL,Mayo Clinic School of Grad Med Educ,NOT,Jacksonville,Jacksonville,Musculoskeletal Radiology,Musculoskeletal Radiology,1032R26F0,2,2,2,2,2,0,2,2,2,2,2,0
Specialty,Mayo Clinic School of Grad Med Educ-FL,Mayo Clinic School of Grad Med Educ,NOT,Jacksonville,Jacksonville,Minimally Invasive Gynecologic Surgery,Minimally Invasive Gynecologic Surgery,1032X40F0,1,1,1,1,1,1,1,1,1,1,1,1
Specialty,Memorial Healthcare System-FL,Memorial Healthcare System,SNHAF,Pembroke Pines,Pembroke Pines,Allergy & Immunology/Internal Medicine or Pediatrics,Allergy & Immunology,2085020F0,2,2,2,2,2,2,0,0,0,0,0,0
Specialty,Memorial Healthcare System-FL,Memorial Healthcare System,SNHAF,Pembroke Pines,Pembroke Pines,Cardiovascular Disease,Cardiovascular Disease,2085141F0,5,5,5,5,5,5,5,5,5,5,0,0
Specialty,Memorial Healthcare System-FL,Memorial Healthcare System,SNHAF,Pembroke Pines,Pembroke Pines,Infectious Disease,Infectious Disease,2085146F0,2,2,2,1,2,2,2,0,0,0,0,0
Specialty,Memorial Healthcare System-FL,Memorial Healthcare System,SNHAF,Pembroke Pines,Pembroke Pines,Hematology and Oncology/Clinical,Hematology and Oncology,2085155F0,5,5,5,5,5,5,5,5,5,5,0,0
Specialty,Miami-Dade County Medical Examiner,Miami-Dade County Medical Examiner,NOT,Miami,Miami,Forensic Pathology,Forensic Pathology,2367310F0,4,4,3,3,0,0,0,0,0,0,0,0
Specialty,Mt Sinai Med Ctr-Miami-FL,Mt Sinai Med Ctr-Miami,SNHAF,Miami Beach,Miami Beach,Cardiovascular Disease,Cardiovascular Disease,1105141F0,6,6,6,6,6,6,6,6,6,6,6,6
Specialty,Mt Sinai Med Ctr-Miami-FL,Mt Sinai Med Ctr-Miami,SNHAF,Miami Beach,Miami Beach,Infectious Disease,Infectious Disease,1105146F0,2,0,2,2,2,2,2,2,0,0,0,0
Specialty,Mt Sinai Med Ctr-Miami-FL,Mt Sinai Med Ctr-Miami,SNHAF,Miami Beach,Miami Beach,Interventional Cardiology,Interventional Cardiology,1105152S0,2,2,0,0,0,0,0,0,0,0,0,0
Specialty,Mt Sinai Med Ctr-Miami-FL,Mt Sinai Med Ctr-Miami,SNHAF,Miami Beach,Miami Beach,Pulmonary/Critical Care,Pulmonary Critical Care,1105156F0,2,2,2,2,2,2,0,0,0,0,0,0
Specialty,Mt Sinai Med Ctr-Miami-FL,Mt Sinai Med Ctr-Miami,SNHAF,Miami Beach,Miami Beach,Clinical Ultrasound,Clinical Ultrasound,1105E01F0,3,1,3,2,3,3,2,2,2,2,0,0
Specialty,Mt Sinai Med Ctr-Miami-FL,Mt Sinai Med Ctr-Miami,SNHAF,Miami Beach,Miami Beach,Breast Imaging,Breast Imaging,1105R02F0,1,0,1,1,0,0,0,0,1,0,1,1
Specialty,NCH Healthcare Sys-FL,NCH Healthcare Sys,NOT,Naples,Naples,Cardiovascular Disease,Cardiovascular Disease,1958141F0,6,6,3,3,3,3,0,0,0,0,0,0
Specialty,NCH Healthcare Sys-FL,NCH Healthcare Sys,NOT,Naples,Naples,Pulmonary/Critical Care,Pulmonary Critical Care,1958156F0,2,2,2,2,2,2,2,2,0,0,0,0
Specialty,NCH Healthcare Sys-FL,NCH Healthcare Sys,NOT,Naples,Naples,Hospice and Palliative Medicine,Hospice and Palliative Medicine,1958540F0,2,0,1,0,1,1,1,0,0,0,0,0
Specialty,Nemours Childrens Hosp-FL,Nemours Childrens Hosp,NOT,Orlando,Orlando,Pediatric Emergency Medicine (Pediatrics),Pediatric Emergency Medicine,2175324F0,2,2,2,1,0,0,0,0,0,0,0,0
Specialty,Nemours Childrens Hosp-FL,Nemours Childrens Hosp,NOT,Orlando,Orlando,Pediatric Endocrinology,Pediatric Endocrinology,2175326F0,1,0,1,1,0,0,0,0,0,0,0,0
Specialty,Nemours Childrens Hosp-FL,Nemours Childrens Hosp,NOT,Orlando,Orlando,Pediatric Pulmonology,Pediatric Pulmonology,2175330F0,1,0,0,0,0,0,0,0,0,0,0,0
Specialty,Nemours Childrens Hosp-FL,Nemours Childrens Hosp,NOT,Orlando,Orlando,Pediatric Hospital Medicine,Pediatric Hospital Medicine,2175334F0,1,1,1,1,0,0,0,0,0,0,0,0
Specialty,Nicklaus Childrens Hospital-Miami-FL,Nicklaus Childrens Hospital-Miami,SNHAF,Miami,Miami,Allergy & Immunology/Pediatrics,Allergy & Immunology,1110020F0,1,1,1,1,1,1,1,1,1,1,1,1
Specialty,Nicklaus Childrens Hospital-Miami-FL,Nicklaus Childrens Hospital-Miami,SNHAF,Miami,Miami,Clinical Neurophysiology,Clinical Neurophysiology,1110187F0,3,2,3,0,0,0,0,0,0,0,0,0
Specialty,Nicklaus Childrens Hospital-Miami-FL,Nicklaus Childrens Hospital-Miami,SNHAF,Miami,Miami,Adolescent Medicine,Adolescent Medicine,1110321F0,0,0,0,0,0,0,0,0,2,1,2,1
Specialty,Nicklaus Childrens Hospital-Miami-FL,Nicklaus Childrens Hospital-Miami,SNHAF,Miami,Miami,Pediatric Critical Care Medicine,Pediatric Critical Care Medicine,1110323F0,3,1,3,3,3,3,3,3,3,3,3,3
Specialty,Nicklaus Childrens Hospital-Miami-FL,Nicklaus Childrens Hospital-Miami,SNHAF,Miami,Miami,Pediatric Emergency Medicine (Pediatrics),Pediatric Emergency Medicine,1110324F0,3,3,3,3,3,2,2,2,2,2,2,2
Specialty,Nicklaus Childrens Hospital-Miami-FL,Nicklaus Childrens Hospital-Miami,SNHAF,Miami,Miami,Pediatric Cardiology,Pediatric Cardiology,1110325F0,2,1,2,2,2,0,2,2,2,2,2,2
Specialty,Nicklaus Childrens Hospital-Miami-FL,Nicklaus Childrens Hospital-Miami,SNHAF,Miami,Miami,Pediatric Hematology/Oncology,Pediatric Hematology/Oncology,1110327F0,1,0,1,1,1,1,0,0,0,0,0,0
Specialty,Nicklaus Childrens Hospital-Miami-FL,Nicklaus Childrens Hospital-Miami,SNHAF,Miami,Miami,Pediatric Gastroenterology,Pediatric Gastroenterology,1110332F0,1,1,1,1,1,1,1,1,1,1,1,1
Specialty,Nicklaus Childrens Hospital-Miami-FL,Nicklaus Childrens Hospital-Miami,SNHAF,Miami,Miami,Pediatric Hospital Medicine,Pediatric Hospital Medicine,1110334F0,2,2,2,2,2,2,1,1,1,1,0,0
Specialty,Nicklaus Childrens Hospital-Miami-FL,Nicklaus Childrens Hospital-Miami,SNHAF,Miami,Miami,Child and Adolescent Psychiatry,Child and Adolescent Psychiatry,1110405F0,2,1,2,1,2,2,2,2,2,2,0,0
Specialty,Nicklaus Childrens Hospital-Miami-FL,Nicklaus Childrens Hospital-Miami,SNHAF,Miami,Miami,Pediatric Surgery,Pediatric Surgery,1110445F0,1,1,1,1,1,1,1,1,1,1,1,1
Specialty,Orlando Health-FL,Orlando Health,SNHAF,Orlando,Orlando,Colon And Rectal Surgery,Colon and Rectal Surgery,1107060F0,3,3,3,3,3,3,3,3,3,3,3,3
Specialty,Orlando Health-FL,Orlando Health,SNHAF,Orlando,Orlando,Emergency Medical Services,Emergency Medical Services,1107112F0,2,2,0,0,1,1,1,1,1,1,1,1
Specialty,Orlando Health-FL,Orlando Health,SNHAF,Orlando,Orlando,Pediatric Emergency Medicine (Emergency Medicine),Pediatric Emergency Medicine,1107114F0,0,0,1,1,0,0,0,0,1,1,2,2
Specialty,Orlando Health-FL,Orlando Health,SNHAF,Orlando,Orlando,Pediatric Emergency Medicine (EM)/Pediatrics,Pediatric Emergency Medicine,1107114F1,2,2,2,0,2,2,2,2,2,2,0,0
Specialty,Orlando Health-FL,Orlando Health,SNHAF,Orlando,Orlando,Cardiovascular Disease,Cardiovascular Disease,1107141F0,4,4,4,4,4,4,4,4,3,3,2,2
Specialty,Orlando Health-FL,Orlando Health,SNHAF,Orlando,Orlando,Critical Care Medicine,Critical Care Medicine,1107142F0,3,3,2,2,2,2,2,2,0,0,0,0
Specialty,Orlando Health-FL,Orlando Health,SNHAF,Orlando,Orlando,Gastroenterology/Clinical,Gastroenterology,1107144F0,2,2,2,2,0,0,0,0,0,0,0,0
Specialty,Orlando Health-FL,Orlando Health,SNHAF,Orlando,Orlando,Infectious Disease,Infectious Disease,1107146F0,2,2,2,0,2,2,2,2,2,0,2,1
Specialty,Orlando Health-FL,Orlando Health,SNHAF,Orlando,Orlando,Pulmonary Disease,Pulmonary Disease,1107149F0,0,0,0,0,0,0,0,0,2,2,2,2
Specialty,Orlando Health-FL,Orlando Health,SNHAF,Orlando,Orlando,Interventional Cardiology,Interventional Cardiology,1107152F0,1,1,0,0,0,0,0,0,0,0,0,0
Specialty,Orlando Health-FL,Orlando Health,SNHAF,Orlando,Orlando,Hematology and Oncology/Clinical,Hematology and Oncology,1107155F0,2,2,2,2,2,2,2,1,2,2,2,2
Specialty,Orlando Health-FL,Orlando Health,SNHAF,Orlando,Orlando,Pulmonary/Critical Care,Pulmonary Critical Care,1107156F0,3,3,2,2,2,2,1,1,0,0,0,0
Specialty,Orlando Health-FL,Orlando Health,SNHAF,Orlando,Orlando,Orthopaedic Hand Surgery,Orthopaedic Hand Surgery,1107263F0,2,2,1,1,1,1,0,0,0,0,0,0
Specialty,Orlando Health-FL,Orlando Health,SNHAF,Orlando,Orlando,Pediatric Critical Care Medicine,Pediatric Critical Care Medicine,1107323F0,2,2,2,2,2,2,0,0,0,0,0,0
Specialty,Orlando Health-FL,Orlando Health,SNHAF,Orlando,Orlando,Neonatal-Perinatal Medicine,Neonatal-Perinatal Medicine,1107329F0,2,2,2,2,2,2,0,0,0,0,0,0
Specialty,Orlando Health-FL,Orlando Health,SNHAF,Orlando,Orlando,Pediatric Gastroenterology,Pediatric Gastroenterology,1107332F0,2,2,2,1,2,2,0,0,0,0,0,0
Specialty,Orlando Health-FL,Orlando Health,SNHAF,Orlando,Orlando,Pediatric Sports Medicine,Pediatric Sports Medicine,1107333F0,2,2,2,2,2,2,0,0,0,0,0,0
Specialty,Orlando Health-FL,Orlando Health,SNHAF,Orlando,Orlando,Surgical Critical Care,Surgical Critical Care,1107442F0,4,1,4,3,4,2,3,3,3,3,2,2
Specialty,Orlando Health-FL,Orlando Health,SNHAF,Orlando,Orlando,Clinical Ultrasound,Clinical Ultrasound,1107E01F0,2,2,2,2,2,2,2,2,2,2,2,2
Specialty,Palmetto General Hosp-FL,Palmetto General Hosp,NOT,Hialeah,Hialeah,Cardiovascular Disease,Cardiovascular Disease,2121141F0,4,4,3,2,0,0,0,0,0,0,0,0
Specialty,Palmetto General Hosp-FL,Palmetto General Hosp,NOT,Hialeah,Hialeah,Critical Care Medicine,Critical Care Medicine,2121142F0,3,3,3,3,3,3,0,0,0,0,0,0
Specialty,Palmetto General Hosp-FL,Palmetto General Hosp,NOT,Hialeah,Hialeah,Infectious Disease,Infectious Disease,2121146F0,1,0,0,0,0,0,0,0,0,0,0,0
Specialty,Palmetto General Hosp-FL,Palmetto General Hosp,NOT,Hialeah,Hialeah,Infectious Disease,Infectious Disease,2121146F1,0,0,0,0,0,0,1,0,1,0,1,1
Specialty,Palmetto General Hosp-FL,Palmetto General Hosp,NOT,Hialeah,Hialeah,Interventional Cardiology,Interventional Cardiology,2121152S0,2,1,0,0,0,0,0,0,0,0,0,0
Specialty,Palmetto General Hosp-FL,Palmetto General Hosp,NOT,Hialeah,Hialeah,Vascular Neurology,Vascular Neurology,2121188F0,1,1,1,1,0,0,0,0,0,0,0,0
Specialty,St Vincents Med Ctr-FL,Ascension St Vincents Med Ctr,SNHAF,Jacksonville,Jacksonville,Sports Medicine (Fam Med),Sports Medicine,3125127F0,0,0,0,0,0,0,2,2,2,1,0,0
Specialty,USF-Johns Hopkins All Childrens Hospital-FL,USF-Johns Hopkins All Childrens Hospital,SNHAF,St Petersburg,St Petersburg,Allergy & Immunology/Internal Medicine or Pediatrics,Allergy & Immunology,3623020F0,1,1,2,2,2,2,2,2,1,1,2,2
Specialty,U Central FL/HCA Healthcare GME,U Central FL/HCA Healthcare GME,NOT,Orlando,Orlando,Emergency Medical Services/Orlando,Emergency Medical Services,1587112F0,2,1,2,1,2,1,0,0,0,0,0,0
